"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"12/2/2007","06:32:00",1.0425,0.218,241.97,7,0,1,18
"12/2/2007","06:33:00",1.0741,0.22,242.53,7,0,1,18
"12/2/2007","06:34:00",1.10655,0.222,242.8,7,0,1,18
"12/2/2007","06:35:00",1.13965,0.216,242.1,7.2,0,1,18
"12/2/2007","06:36:00",1.802,0.222,242.8,7.4,0,2,18
"12/2/2007","06:37:00",1.868,0.232,242.48,7.8,0,1,18
"12/2/2007","06:38:00",1.902,0.316,241.26,8,0,1,18
"12/2/2007","06:39:00",2.206,0.322,241.71,9.4,0,1,18
"12/2/2007","06:40:00",1.34525,0.27,240.68,10.6,0,1,18
"12/2/2007","06:41:00",1.39625,0.06,240.42,10,0,0,17
"12/2/2007","06:42:00",1.44785,0.062,241.05,10,0,0,18
"12/2/2007","06:43:00",2.422,0.064,241.74,10,0,0,18
"12/2/2007","06:44:00",2.422,0.064,241.79,10,0,0,18
"12/2/2007","06:45:00",2.404,0.06,240.86,10,0,0,18
"12/2/2007","06:46:00",2.388,0.058,239.96,9.8,0,0,17
"12/2/2007","06:47:00",2.452,0.094,242.21,10,0,0,18
"12/2/2007","06:48:00",1.77025,0.102,242.35,10.2,0,0,18
"12/2/2007","06:49:00",1.8272,0,243.03,10.8,0,0,19
"12/2/2007","06:50:00",2.67695,0,239.21,19.6,0,0,17
"12/2/2007","06:51:00",6.514,0,236.95,27.4,0,0,17
"12/2/2007","06:52:00",5.774,0,236.48,24.4,0,0,18
"12/2/2007","06:53:00",3.07355,0,238.24,20.4,0,0,17
"12/2/2007","06:54:00",4.398,0,238.91,18.8,0,0,17
"12/2/2007","06:55:00",2.5025,0,238.85,15.4,0,0,18
"12/2/2007","06:56:00",4.794,0,237.12,20.2,0,0,17
"12/2/2007","06:57:00",3.872,0,237.89,16.8,0,0,18
"12/2/2007","06:58:00",2.374,0,239.44,9.8,0,0,17
"12/2/2007","06:59:00",2.196,0,240.89,9,0,0,18
"12/2/2007","07:00:00",2.192,0,240.62,9,0,0,18
"12/2/2007","07:01:00",2.81705,0,240.64,9,0,0,17
"12/2/2007","07:02:00",2.186,0,240.45,9,0,0,18
"12/2/2007","07:03:00",2.84495,0,239.28,9,0,0,18
"12/2/2007","07:04:00",2.182,0,237.86,9.2,0,0,17
"12/2/2007","07:05:00",2.258,0.126,238.83,9.4,0,0,18
"12/2/2007","07:06:00",2.252,0.124,238.47,9.4,0,0,17
"12/2/2007","07:07:00",2.9051,0.12,237.57,9.4,0,0,17
"12/2/2007","07:08:00",2.234,0.12,237.41,9.4,0,0,18
"12/2/2007","07:09:00",2.9313,0.118,236.7,9.4,0,0,17
"12/2/2007","07:10:00",2.94415,0.112,235.44,9.4,0,0,17
"12/2/2007","07:11:00",2.95725,0.12,237.16,9.2,0,0,17
"12/2/2007","07:12:00",2.22,0.12,237.38,9.4,0,0,17
"12/2/2007","07:13:00",2.98335,0.116,236.39,9.2,0,0,17
"12/2/2007","07:14:00",2.25,0.124,238.61,9.4,0,0,18
"12/2/2007","07:15:00",2.258,0.122,238.39,9.4,0,0,17
"12/2/2007","07:16:00",3.02055,0.12,237.94,9.4,0,0,18
"12/2/2007","07:17:00",2.312,0.164,238.74,9.6,0,0,17
"12/2/2007","07:18:00",2.334,0.224,238.61,9.8,0,0,18
"12/2/2007","07:19:00",2.25,0.1,238.72,9.4,0,0,17
"12/2/2007","07:20:00",3.03605,0.096,238.73,9.4,0,0,18
"12/2/2007","07:21:00",2.222,0.096,238.68,9.2,0,0,17
"12/2/2007","07:22:00",3.0266,0.098,238.56,9.2,0,0,17
"12/2/2007","07:23:00",2.238,0.104,239.83,9.2,0,0,18
"12/2/2007","07:24:00",3.01805,0.104,240.51,9.4,0,0,18
"12/2/2007","07:25:00",2.258,0.106,240.75,9.4,0,0,18
"12/2/2007","07:26:00",3.0112,0.106,240.94,9.4,0,0,17
"12/2/2007","07:27:00",2.254,0.104,240.62,9.4,0,0,18
"12/2/2007","07:28:00",3.0079,0.07,240.29,10.6,0,0,18
"12/2/2007","07:29:00",3.0078,0.064,240.59,10.8,0,0,18
"12/2/2007","07:30:00",2.9649,0.064,240.31,10.8,0,0,17
"12/2/2007","07:31:00",2.62,0,240.65,10.8,0,0,18
"12/2/2007","07:32:00",2.78915,0,241.03,10.8,0,0,18
"12/2/2007","07:33:00",2.614,0,240.33,10.8,0,0,18
"12/2/2007","07:34:00",2.69225,0,238.95,11,0,0,17
"12/2/2007","07:35:00",2.66465,0,239.14,10.6,0,0,18
"12/2/2007","07:36:00",2.6068,0,240.52,10.2,0,0,17
"12/2/2007","07:37:00",2.356,0,239.79,9.8,0,0,18
"12/2/2007","07:38:00",2.468,0,239.81,10.2,0,0,18
"12/2/2007","07:39:00",2.614,0,239.47,10.8,0,0,17
"12/2/2007","07:40:00",2.654,0,239.49,11,0,0,18
"12/2/2007","07:41:00",2.648,0,239.94,11,0,0,17
"12/2/2007","07:42:00",2.752,0.082,240.04,11.4,0,0,18
"12/2/2007","07:43:00",2.6333,0.086,239.36,11.4,0,0,18
"12/2/2007","07:44:00",2.6469,0.084,238.79,11.4,0,0,17
"12/2/2007","07:45:00",2.726,0.088,239.16,11.4,0,0,18
"12/2/2007","07:46:00",2.754,0.094,240.42,11.4,0,0,17
"12/2/2007","07:47:00",2.715,0.084,239.6,16.6,0,0,18
"12/2/2007","07:48:00",4.034,0.084,239.57,16.8,0,0,18
"12/2/2007","07:49:00",2.626,0.098,240.96,10.8,0,0,17
"12/2/2007","07:50:00",2.594,0.098,240.45,10.8,0,0,18
"12/2/2007","07:51:00",2.334,0.098,241.15,9.8,0,0,18
"12/2/2007","07:52:00",2.7875,0.216,240.84,10,0,0,18
"12/2/2007","07:53:00",2.482,0.298,241.42,10.2,0,0,18
"12/2/2007","07:54:00",2.59,0.182,240.34,10.8,2,0,17
"12/2/2007","07:55:00",2.648,0.096,239.78,11,1,0,18
"12/2/2007","07:56:00",2.478,0.068,239.48,10.2,1,0,17
"12/2/2007","07:57:00",2.406,0,240.83,10,2,0,18
"12/2/2007","07:58:00",2.472,0,239.9,10.2,1,0,18
"12/2/2007","07:59:00",2.83345,0,240.67,10.8,1,0,18
"12/2/2007","08:00:00",2.58,0,239.87,10.6,1,0,17
"12/2/2007","08:01:00",2.8515,0,240,10.8,2,0,18
"12/2/2007","08:02:00",2.86075,0,239.95,10.6,1,0,18
"12/2/2007","08:03:00",2.654,0,240.54,11,1,0,17
"12/2/2007","08:04:00",2.88135,0.086,240.79,11,1,0,18
"12/2/2007","08:05:00",2.67,0.09,240.22,11,2,0,18
"12/2/2007","08:06:00",2.656,0.082,239.81,11,1,0,17
"12/2/2007","08:07:00",2.652,0.08,239.34,11,1,0,18
"12/2/2007","08:08:00",2.664,0.092,240.12,11,1,0,18
"12/2/2007","08:09:00",2.398,0.084,239.63,10,1,0,17
"12/2/2007","08:10:00",2.8982,0.078,239.13,9,2,0,18
"12/2/2007","08:11:00",2.8917,0.106,238.98,9.8,1,0,17
"12/2/2007","08:12:00",2.384,0.094,238.71,10,1,0,18
"12/2/2007","08:13:00",1.74,0.084,239.63,7.2,1,0,17
"12/2/2007","08:14:00",3.12,0.068,239.39,13.6,27,0,18
"12/2/2007","08:15:00",2.9047,0.06,238.68,15.2,38,0,17
"12/2/2007","08:16:00",3.64,0.056,237.76,15.2,38,0,18
"12/2/2007","08:17:00",2.96635,0.046,239.12,15.2,39,0,17
"12/2/2007","08:18:00",2.99475,0,239.1,15,38,0,18
"12/2/2007","08:19:00",3.02095,0,240.05,15.2,38,0,17
"12/2/2007","08:20:00",3.0483,0.098,240.37,15.6,39,0,18
"12/2/2007","08:21:00",3.0752,0.094,239.82,15.4,38,0,18
"12/2/2007","08:22:00",3.77,0.102,241.15,15.6,39,0,18
"12/2/2007","08:23:00",3.756,0.1,240.94,15.6,39,0,17
"12/2/2007","08:24:00",3.15155,0.1,240.8,15.4,39,0,18
"12/2/2007","08:25:00",3.1766,0.096,240.23,15.4,38,0,18
"12/2/2007","08:26:00",3.048,0.104,240.32,13.4,29,0,18
"12/2/2007","08:27:00",3.12165,0.124,241.06,6.2,2,0,17
"12/2/2007","08:28:00",3.0582,0.122,241.34,6.2,1,0,18
"12/2/2007","08:29:00",3.02955,0.11,240.48,6.2,1,0,18
"12/2/2007","08:30:00",3.00155,0.11,240.23,6,2,0,18
"12/2/2007","08:31:00",1.476,0.11,240.2,6,1,0,17
"12/2/2007","08:32:00",2.95655,0.106,239.67,6,1,0,18
"12/2/2007","08:33:00",1.462,0.104,238.98,6,1,0,17
"12/2/2007","08:34:00",2.9022,0.068,239.25,6,1,0,18
"12/2/2007","08:35:00",1.372,0,239.14,5.6,2,0,17
"12/2/2007","08:36:00",1.384,0,240.48,5.6,1,0,18
"12/2/2007","08:37:00",2.81755,0,240.07,5.8,1,0,18
"12/2/2007","08:38:00",2.7901,0,238.87,5.6,1,0,17
"12/2/2007","08:39:00",2.759,0,238.63,5.6,2,0,18
"12/2/2007","08:40:00",1.398,0,239.38,5.8,1,0,17
"12/2/2007","08:41:00",1.448,0.092,238.56,6,1,0,18
"12/2/2007","08:42:00",1.438,0.09,237.72,6,1,2,17
"12/2/2007","08:43:00",1.434,0.088,237.47,6,1,1,17
"12/2/2007","08:44:00",2.6105,0.088,237.84,6,2,1,18
"12/2/2007","08:45:00",1.466,0.1,240.31,6,1,2,17
"12/2/2007","08:46:00",2.55085,0.102,241.06,6,1,1,18
"12/2/2007","08:47:00",1.47,0.1,240.56,6,1,2,18
"12/2/2007","08:48:00",1.458,0.096,239.69,6,1,1,18
"12/2/2007","08:49:00",1.456,0.094,239.46,6,2,1,17
"12/2/2007","08:50:00",2.45155,0.17,239.69,6.4,1,2,18
"12/2/2007","08:51:00",2.43075,0.196,239.3,6.4,1,1,17
"12/2/2007","08:52:00",2.4095,0.196,239.15,6.4,1,1,18
"12/2/2007","08:53:00",1.532,0.196,239.12,6.4,2,2,17
"12/2/2007","08:54:00",2.3644,0.194,238.93,6.4,1,1,18
"12/2/2007","08:55:00",1.516,0.192,238.71,6.4,1,1,17
"12/2/2007","08:56:00",1.52,0.196,239.23,6.4,1,2,18
"12/2/2007","08:57:00",2.205,0.234,239.26,6.6,1,1,18
"12/2/2007","08:58:00",1.62,0.322,238.7,6.8,2,1,17
"12/2/2007","08:59:00",1.618,0.324,239.08,6.8,1,2,17
"12/2/2007","09:00:00",2.051,0.324,239.04,6.8,1,1,18
"12/2/2007","09:01:00",1.618,0.328,239.57,6.8,1,1,18
"12/2/2007","09:02:00",1.62,0.33,239.9,6.8,2,1,17
"12/2/2007","09:03:00",1.614,0.33,239.67,6.8,1,2,18
"12/2/2007","09:04:00",1.83635,0.254,239.19,6.6,1,1,17
"12/2/2007","09:05:00",1.7817,0.226,239.6,6.4,1,1,18
"12/2/2007","09:06:00",1.552,0.232,240.4,6.4,1,1,18
"12/2/2007","09:07:00",1.74545,0.232,240.38,6.4,2,1,17
"12/2/2007","09:08:00",1.7467,0.23,240.04,6.4,1,2,18
"12/2/2007","09:09:00",1.74825,0.23,240.03,6.4,1,1,18
"12/2/2007","09:10:00",1.528,0.222,238.58,6.4,1,1,17
"12/2/2007","09:11:00",1.52,0.22,238.18,6.4,1,1,18
"12/2/2007","09:12:00",1.75165,0.188,239.08,6.2,2,1,17
"12/2/2007","09:13:00",1.434,0.092,238.62,6,1,1,18
"12/2/2007","09:14:00",1.434,0.09,238.54,6,1,2,17
"12/2/2007","09:15:00",1.7525,0.092,238.84,6,1,1,17
"12/2/2007","09:16:00",1.434,0.092,238.49,6,1,1,18
"12/2/2007","09:17:00",1.7551,0.096,239.66,6,2,1,18
"12/2/2007","09:18:00",1.75675,0.104,238.75,6,1,1,17
"12/2/2007","09:19:00",1.36,0.05,238.64,5.6,1,1,17
"12/2/2007","09:20:00",1.75465,0,238.04,5.6,0,0,18
"12/2/2007","09:21:00",1.31,0,237.52,5.4,1,0,17
"12/2/2007","09:22:00",1.7477,0,237.25,5.4,0,0,17
"12/2/2007","09:23:00",1.364,0,238.42,5.6,1,0,18
"12/2/2007","09:24:00",1.7442,0,238.05,5.6,1,0,17
"12/2/2007","09:25:00",1.7416,0,238.23,5.6,2,0,18
"12/2/2007","09:26:00",1.7389,0,238.67,5.6,1,0,17
"12/2/2007","09:27:00",1.366,0,239.07,5.6,1,0,18
"12/2/2007","09:28:00",1.7338,0,237.96,5.6,1,0,17
"12/2/2007","09:29:00",1.7315,0,238.85,5.6,1,0,17
"12/2/2007","09:30:00",1.72725,0,239.42,5.6,1,0,18
"12/2/2007","09:31:00",1.33,0,238.91,5.6,1,0,17
"12/2/2007","09:32:00",1.71815,0,238.46,5.6,1,0,18
"12/2/2007","09:33:00",1.7628,0,236.13,14.2,32,0,17
"12/2/2007","09:34:00",1.812,0.05,235.18,14.8,37,0,17
"12/2/2007","09:35:00",3.572,0,235.35,15.2,37,0,17
"12/2/2007","09:36:00",1.9158,0.078,235.97,15.2,37,0,17
"12/2/2007","09:37:00",3.7,0.16,236.17,15.6,38,0,17
"12/2/2007","09:38:00",2.02105,0.178,236.15,15.6,37,0,17
"12/2/2007","09:39:00",2.073,0.18,236.32,15.6,37,0,17
"12/2/2007","09:40:00",2.1245,0.176,235.66,15.6,37,0,17
"12/2/2007","09:41:00",2.1758,0.174,235.45,15.6,37,0,17
"12/2/2007","09:42:00",3.674,0.178,235.92,15.6,37,0,17
"12/2/2007","09:43:00",2.2782,0.176,235.84,15.4,37,0,18
"12/2/2007","09:44:00",2.33045,0.176,235.73,15.4,37,0,17
"12/2/2007","09:45:00",2.38355,0.178,236.42,15.4,37,0,17
"12/2/2007","09:46:00",2.436,0.176,235.78,15.4,37,0,17
"12/2/2007","09:47:00",3.65,0.178,236.02,15.4,37,0,17
"12/2/2007","09:48:00",2.51965,0.19,237.8,12.6,25,0,17
"12/2/2007","09:49:00",1.458,0.196,238.83,6,0,0,18
"12/2/2007","09:50:00",2.51395,0.098,238.35,5.8,0,0,17
"12/2/2007","09:51:00",2.50855,0,238.05,5.4,0,0,17
"12/2/2007","09:52:00",2.50385,0,237.8,5.4,0,0,18
"12/2/2007","09:53:00",2.50035,0,236.76,5.4,0,0,17
"12/2/2007","09:54:00",2.4969,0,237.58,5.4,1,0,17
"12/2/2007","09:55:00",1.298,0,238.12,5.4,0,0,18
"12/2/2007","09:56:00",2.49035,0,239.26,5.4,0,0,17
"12/2/2007","09:57:00",2.48715,0,239.75,5.4,0,0,18
"12/2/2007","09:58:00",1.314,0,239.56,5.4,0,0,17
"12/2/2007","09:59:00",1.304,0,238.73,5.4,0,0,18
"12/2/2007","10:00:00",2.482,0,239.31,5.4,0,0,17
"12/2/2007","10:01:00",2.4818,0,239.05,5.4,0,0,18
"12/2/2007","10:02:00",2.48185,0,238.81,5.4,0,0,17
"12/2/2007","10:03:00",1.3,0,238.82,5.4,0,0,18
"12/2/2007","10:04:00",1.306,0,238.74,5.4,0,0,17
"12/2/2007","10:05:00",2.47735,0,238.53,5.4,0,0,18
"12/2/2007","10:06:00",2.47645,0,239.54,5.4,0,0,17
"12/2/2007","10:07:00",1.328,0,240.18,5.4,0,0,18
"12/2/2007","10:08:00",1.326,0,240.64,5.4,0,0,18
"12/2/2007","10:09:00",2.47345,0,239.63,5.4,0,0,17
"12/2/2007","10:10:00",1.31,0,239.26,5.4,0,0,18
"12/2/2007","10:11:00",2.4713,0,237.4,5.4,0,0,17
"12/2/2007","10:12:00",1.3,0,238.21,5.4,0,0,18
"12/2/2007","10:13:00",1.376,0.05,237.22,5.8,0,0,17
"12/2/2007","10:14:00",2.36835,0.086,236.74,5.8,0,0,17
"12/2/2007","10:15:00",1.372,0.082,235.98,5.8,0,0,17
"12/2/2007","10:16:00",2.25735,0.084,236.35,5.8,0,0,17
"12/2/2007","10:17:00",2.1989,0.08,235.12,5.8,0,0,17
"12/2/2007","10:18:00",1.368,0.084,235.89,5.8,0,0,17
"12/2/2007","10:19:00",1.388,0.092,237.9,5.8,0,0,18
"12/2/2007","10:20:00",2.0259,0.09,237.83,5.8,0,0,17
"12/2/2007","10:21:00",1.378,0.088,237.15,5.8,0,0,17
"12/2/2007","10:22:00",1.382,0.092,236.7,5.8,0,0,17
"12/2/2007","10:23:00",1.8553,0.13,237.01,6,0,0,18
"12/2/2007","10:24:00",1.438,0.142,236.96,6,0,0,17
"12/2/2007","10:25:00",1.7448,0.188,237.45,6.2,0,0,17
"12/2/2007","10:26:00",1.46,0.19,237.77,6.2,0,0,17
"12/2/2007","10:27:00",1.63535,0.194,238.33,6.2,0,0,18
"12/2/2007","10:28:00",1.382,0.076,238.9,5.8,0,0,17
"12/2/2007","10:29:00",1.366,0.064,238.24,5.6,0,0,18
"12/2/2007","10:30:00",1.5975,0.066,238.68,5.6,0,0,17
"12/2/2007","10:31:00",1.366,0.064,238.63,5.6,0,0,18
"12/2/2007","10:32:00",1.6001,0.062,238.19,5.6,0,0,17
"12/2/2007","10:33:00",1.6017,0.062,237.94,5.6,0,0,17
"12/2/2007","10:34:00",1.352,0.06,237.39,5.6,0,0,18
"12/2/2007","10:35:00",1.60415,0.056,236.25,5.6,0,0,17
"12/2/2007","10:36:00",1.60505,0.058,236.88,5.6,0,0,17
"12/2/2007","10:37:00",1.35,0.058,236.69,5.6,0,0,17
"12/2/2007","10:38:00",1.298,0,235.62,5.4,0,0,17
"12/2/2007","10:39:00",1.266,0,235.47,5.4,0,0,17
"12/2/2007","10:40:00",1.274,0,236.36,5.4,0,0,17
"12/2/2007","10:41:00",1.266,0,235.67,5.4,0,0,17
"12/2/2007","10:42:00",1.60205,0,235.63,5.4,0,0,17
"12/2/2007","10:43:00",1.272,0,236.22,5.4,0,0,18
"12/2/2007","10:44:00",1.274,0,236.36,5.4,0,0,17
"12/2/2007","10:45:00",1.274,0,236.48,5.4,0,0,17
"12/2/2007","10:46:00",1.5982,0,235.97,5.4,0,0,17
"12/2/2007","10:47:00",1.5969,0,236.66,5.4,0,0,17
"12/2/2007","10:48:00",1.59535,0,235.51,5.4,0,0,17
"12/2/2007","10:49:00",1.268,0,235.77,5.4,0,0,17
"12/2/2007","10:50:00",1.284,0,235.56,5.4,0,0,17
"12/2/2007","10:51:00",1.5959,0.086,236.85,5.8,0,0,17
"12/2/2007","10:52:00",1.39,0.088,237.5,5.8,0,0,18
"12/2/2007","10:53:00",1.59815,0.084,236.33,5.8,0,0,17
"12/2/2007","10:54:00",1.37,0.082,235.98,5.8,0,0,17
"12/2/2007","10:55:00",1.374,0.084,236.41,5.8,0,0,17
"12/2/2007","10:56:00",1.59765,0.082,235.95,5.8,0,0,17
"12/2/2007","10:57:00",1.36,0.08,235.46,5.8,0,0,17
"12/2/2007","10:58:00",1.358,0.08,235.28,5.8,0,0,17
"12/2/2007","10:59:00",1.35,0.078,234.58,5.6,0,0,17
"12/2/2007","11:00:00",1.346,0.076,234.19,5.6,0,0,17
"12/2/2007","11:01:00",1.59485,0.08,235.38,5.8,0,0,17
"12/2/2007","11:02:00",1.5942,0.08,235.31,5.8,0,0,17
"12/2/2007","11:03:00",1.59295,0.084,236.37,5.8,0,0,17
"12/2/2007","11:04:00",1.59105,0.084,236.07,5.8,0,0,17
"12/2/2007","11:05:00",1.5878,0.056,234.53,5.6,0,0,17
"12/2/2007","11:06:00",1.5827,0,234.55,5.2,0,0,17
"12/2/2007","11:07:00",1.578,0,235.69,5.4,0,0,17
"12/2/2007","11:08:00",1.57535,0,236.23,5.4,0,0,17
"12/2/2007","11:09:00",1.27,0,235.97,5.4,0,0,17
"12/2/2007","11:10:00",1.262,0,235.14,5.4,0,0,17
"12/2/2007","11:11:00",1.569,0,238.22,5.6,0,0,17
"12/2/2007","11:12:00",1.5688,0.056,236.6,5.6,0,0,17
"12/2/2007","11:13:00",1.358,0.06,237.28,5.6,0,0,18
"12/2/2007","11:14:00",1.374,0.064,238.75,5.6,0,0,17
"12/2/2007","11:15:00",1.5703,0.066,239.35,5.8,0,0,18
"12/2/2007","11:16:00",1.5711,0.068,239.44,5.8,0,0,17
"12/2/2007","11:17:00",1.372,0.064,238.93,5.6,0,0,18
"12/2/2007","11:18:00",1.5734,0.064,238.72,5.6,0,0,17
"12/2/2007","11:19:00",1.358,0.06,237.75,5.6,0,0,18
"12/2/2007","11:20:00",1.354,0.058,237.5,5.6,0,0,17
"12/2/2007","11:21:00",1.57995,0.06,237.67,5.6,0,0,17
"12/2/2007","11:22:00",1.358,0.062,238.06,5.6,0,0,18
"12/2/2007","11:23:00",1.5844,0.062,238.01,5.6,0,0,17
"12/2/2007","11:24:00",1.5865,0.06,238.22,5.6,0,0,17
"12/2/2007","11:25:00",1.29,0,238,5.4,0,0,18
"12/2/2007","11:26:00",1.5874,0,237.98,5.4,0,0,17
"12/2/2007","11:27:00",1.292,0,238.17,5.4,0,0,17
"12/2/2007","11:28:00",1.58935,0,237.68,5.6,0,0,18
"12/2/2007","11:29:00",1.5924,0.086,237.15,5.8,0,0,17
"12/2/2007","11:30:00",1.39,0.088,237.52,5.8,0,0,17
"12/2/2007","11:31:00",1.388,0.088,237.56,5.8,0,0,18
"12/2/2007","11:32:00",1.59695,0.18,237.5,6.2,0,0,17
"12/2/2007","11:33:00",1.47,0.208,237.81,6.2,0,1,17
"12/2/2007","11:34:00",1.462,0.206,237.35,6.2,0,1,17
"12/2/2007","11:35:00",1.462,0.206,237.42,6.2,0,2,18
"12/2/2007","11:36:00",1.60605,0.204,237.13,6.2,0,1,17
"12/2/2007","11:37:00",1.6086,0.208,237.53,6.2,0,1,17
"12/2/2007","11:38:00",1.61125,0.21,237.89,6.2,0,2,18
"12/2/2007","11:39:00",1.61395,0.208,237.31,6.2,0,1,17
"12/2/2007","11:40:00",1.6168,0.208,237.6,6.2,0,1,17
"12/2/2007","11:41:00",1.61975,0.214,238.89,6.2,0,2,18
"12/2/2007","11:42:00",1.62255,0.212,238.46,6.2,0,1,17
"12/2/2007","11:43:00",1.62445,0.18,238,6,0,2,17
"12/2/2007","11:44:00",1.62485,0.082,238.67,5.8,0,1,18
"12/2/2007","11:45:00",1.62605,0.082,238.74,5.8,0,1,17
"12/2/2007","11:46:00",1.629,0.08,238.45,5.8,0,2,18
"12/2/2007","11:47:00",1.376,0.082,238.64,5.8,0,1,17
"12/2/2007","11:48:00",1.374,0.082,238.74,5.8,0,1,18
"12/2/2007","11:49:00",1.378,0.084,239.04,5.8,0,1,17
"12/2/2007","11:50:00",1.382,0.084,239.53,5.8,0,2,18
"12/2/2007","11:51:00",1.368,0.08,238.25,5.6,0,1,17
"12/2/2007","11:52:00",1.376,0.084,239.15,5.8,0,1,18
"12/2/2007","11:53:00",1.64195,0.082,238.76,5.6,0,1,17
"12/2/2007","11:54:00",1.374,0.082,239.01,5.6,0,2,18
"12/2/2007","11:55:00",1.38,0.086,239.69,5.8,0,1,17
"12/2/2007","11:56:00",1.64205,0.086,239.67,5.8,0,1,18
"12/2/2007","11:57:00",1.6422,0.084,239.58,5.6,0,1,18
"12/2/2007","11:58:00",1.41,0.11,239.17,5.8,0,1,17
"12/2/2007","11:59:00",1.458,0.192,240.14,6,0,2,18
"12/2/2007","12:00:00",1.458,0.192,240.13,6,0,1,17
"12/2/2007","12:01:00",1.651,0.194,240.55,6,0,1,18
"12/2/2007","12:02:00",1.46,0.192,240.36,6,0,1,18
"12/2/2007","12:03:00",1.656,0.192,240.24,6,0,1,18
"12/2/2007","12:04:00",1.6582,0.186,239.38,6,0,2,17
"12/2/2007","12:05:00",1.6619,0.184,238.8,6,0,1,18
"12/2/2007","12:06:00",1.43,0.122,239.75,6,0,0,17
"12/2/2007","12:07:00",1.6702,0.198,239.52,6.2,0,0,18
"12/2/2007","12:08:00",1.67405,0.198,239.39,6.2,0,0,17
"12/2/2007","12:09:00",1.6762,0.198,239.38,6.2,0,0,18
"12/2/2007","12:10:00",1.6785,0.202,240.15,6.2,0,0,18
"12/2/2007","12:11:00",1.6797,0.122,241.09,6,0,0,17
"12/2/2007","12:12:00",1.408,0.098,239.77,5.8,0,0,18
"12/2/2007","12:13:00",1.408,0.098,239.94,5.8,0,0,18
"12/2/2007","12:14:00",1.6754,0.098,239.94,5.8,0,0,17
"12/2/2007","12:15:00",1.67395,0.098,239.78,5.8,0,0,18
"12/2/2007","12:16:00",1.412,0.102,240.64,5.8,0,0,18
"12/2/2007","12:17:00",1.67155,0.102,240.64,5.8,0,0,17
"12/2/2007","12:18:00",1.67005,0.1,240.03,5.8,0,0,18
"12/2/2007","12:19:00",1.6687,0.098,239.89,5.8,0,0,18
"12/2/2007","12:20:00",1.66745,0.1,240.62,5.8,0,0,17
"12/2/2007","12:21:00",1.66495,0.046,240.84,5.6,0,0,18
"12/2/2007","12:22:00",1.334,0,241.71,5.4,0,0,18
"12/2/2007","12:23:00",1.34,0,241.95,5.4,0,0,18
"12/2/2007","12:24:00",1.658,0,241.69,5.4,0,0,18
"12/2/2007","12:25:00",1.65695,0,241.7,5.4,0,0,18
"12/2/2007","12:26:00",1.322,0,240.42,5.4,0,0,17
"12/2/2007","12:27:00",1.328,0,241,5.4,0,0,18
"12/2/2007","12:28:00",1.65335,0,241.13,5.4,0,0,18
"12/2/2007","12:29:00",1.334,0,241.51,5.4,0,0,18
"12/2/2007","12:30:00",1.33,0,241.13,5.4,0,0,18
"12/2/2007","12:31:00",1.65,0,241.14,5.4,0,0,18
"12/2/2007","12:32:00",1.64035,0,241.56,4.6,0,0,13
"12/2/2007","12:33:00",0.258,0,242.04,1.2,0,0,0
"12/2/2007","12:34:00",0.26,0,242.57,1.2,0,0,0
"12/2/2007","12:35:00",1.55665,0,243.33,1.2,0,0,0
"12/2/2007","12:36:00",1.52865,0,243.21,1.2,0,0,0
"12/2/2007","12:37:00",0.26,0,243.15,1.2,0,0,0
"12/2/2007","12:38:00",1.47195,0,243.46,1.2,0,0,0
"12/2/2007","12:39:00",1.442,0,243.71,1.2,0,0,0
"12/2/2007","12:40:00",0.258,0,243.01,1.2,0,0,0
"12/2/2007","12:41:00",1.3819,0,242.73,1.2,0,0,0
"12/2/2007","12:42:00",0.26,0,243.18,1.2,0,0,0
"12/2/2007","12:43:00",0.26,0,243.3,1.2,0,0,0
"12/2/2007","12:44:00",0.296,0,242.95,1.4,0,0,0
"12/2/2007","12:45:00",1.2684,0.202,242.33,2,0,0,0
"12/2/2007","12:46:00",0.44,0.224,242.2,2,0,0,0
"12/2/2007","12:47:00",1.21755,0.226,242.61,2,0,0,0
"12/2/2007","12:48:00",1.1915,0.226,242.48,2,0,0,0
"12/2/2007","12:49:00",0.43,0.228,243.06,2,0,0,0
"12/2/2007","12:50:00",1.139,0.23,243.28,2,0,0,0
"12/2/2007","12:51:00",1.11375,0.23,243.55,2,0,0,0
"12/2/2007","12:52:00",1.08915,0.232,243.73,2,0,0,0
"12/2/2007","12:53:00",1.0645,0.232,243.43,2,0,0,0
"12/2/2007","12:54:00",0.42,0.234,243.75,2,0,0,0
"12/2/2007","12:55:00",1.01515,0.23,243.27,2,0,0,0
"12/2/2007","12:56:00",0.9905,0.238,244.69,2,0,0,0
"12/2/2007","12:57:00",0.9659,0.242,245.11,2,0,0,0
"12/2/2007","12:58:00",0.94035,0.168,244.46,1.8,0,0,0
"12/2/2007","12:59:00",0.316,0.07,244.33,1.4,0,0,0
"12/2/2007","13:00:00",0.262,0,244.25,1.2,0,0,0
"12/2/2007","13:01:00",0.85655,0,243.36,1.2,0,0,0
"12/2/2007","13:02:00",0.8295,0,243.39,1.2,0,0,0
"12/2/2007","13:03:00",0.80235,0,243.58,1,0,0,0
"12/2/2007","13:04:00",0.77525,0,242.72,1,0,0,0
